measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,China,Both,All ages,Hodgkin lymphoma,Number,2002,3758.2156269246866,4629.008707142058,2201.989486861422
Deaths,China,Both,All ages,Hodgkin lymphoma,Rate,2002,0.295939453690468,0.364509768440568,0.17339493804062747
Deaths,China,Both,All ages,Soft tissue and other extraosseous sarcomas,Number,1990,3425.9649146667493,5005.867020011408,2341.2022259355563
Deaths,China,Both,All ages,Soft tissue and other extraosseous sarcomas,Rate,1990,0.29054827575955183,0.4245361723114426,0.19855202458083776
Deaths,China,Both,All ages,Malignant neoplasm of bone and articular cartilage,Number,1990,5201.494735518037,8045.091716021911,3786.953581612836
Deaths,China,Both,All ages,Malignant neoplasm of bone and articular cartilage,Rate,1990,0.4411269129777869,0.6822858916069755,0.3211629018174273
Deaths,China,Both,All ages,Neuroblastoma and other peripheral nervous cell tumors,Number,1990,519.1484899478006,696.4891135620925,373.37322364785456
Deaths,China,Both,All ages,Neuroblastoma and other peripheral nervous cell tumors,Rate,1990,0.04402780015982175,0.05906765424375306,0.03166493208416933
Deaths,China,Both,All ages,Eye cancer,Number,1998,526.485884865696,697.9250127890538,350.16033350810255
Deaths,China,Both,All ages,Eye cancer,Rate,1998,0.042124582856022455,0.055841573105084814,0.02801662571735853
Deaths,China,Both,All ages,Eye cancer,Number,1994,557.7924291373774,739.0769754077754,384.1759412230191
Deaths,China,Both,All ages,Eye cancer,Rate,1994,0.045414916660809705,0.060174927967336686,0.03127923120203283
Deaths,China,Both,All ages,Soft tissue and other extraosseous sarcomas,Number,1989,3395.1957834496257,4911.1244157257315,2305.9686420147377
Deaths,China,Both,All ages,Soft tissue and other extraosseous sarcomas,Rate,1989,0.2927753926864313,0.4234973389031235,0.19884887875376298
Deaths,China,Both,All ages,Malignant neoplasm of bone and articular cartilage,Number,1989,5323.818850346099,8186.058409098534,3891.664795978299
Deaths,China,Both,All ages,Malignant neoplasm of bone and articular cartilage,Rate,1989,0.4590849111263428,0.7059022860952039,0.335587035775845
Deaths,China,Both,All ages,Neuroblastoma and other peripheral nervous cell tumors,Number,1989,497.7613874136704,681.5364825321924,353.3189210705934
Deaths,China,Both,All ages,Neuroblastoma and other peripheral nervous cell tumors,Rate,1989,0.04292308749161782,0.05877042857916014,0.030467487726109223
Deaths,China,Both,All ages,Eye cancer,Number,2002,534.0429510076592,725.4911766001601,355.8425142333737
Deaths,China,Both,All ages,Eye cancer,Rate,2002,0.04205303656240143,0.05712856413084384,0.028020701768046177
Deaths,China,Both,All ages,Esophageal cancer,Number,1996,253662.7023705957,288652.74673883745,192199.89838335387
Deaths,China,Both,All ages,Esophageal cancer,Rate,1996,20.440629595393847,23.260194828175727,15.487838355466028
Deaths,China,Both,All ages,Stomach cancer,Number,1996,443354.0762542912,537688.11715426,368415.19763003144
Deaths,China,Both,All ages,Stomach cancer,Rate,1996,35.726326210472806,43.32794509355112,29.68760689566099
Deaths,China,Both,All ages,Liver cancer,Number,1996,109453.12645426052,124245.04443949755,96133.57010597046
Deaths,China,Both,All ages,Liver cancer,Rate,1996,8.819943945250218,10.011905213958693,7.746628415824818
Deaths,China,Both,All ages,Larynx cancer,Number,1996,13731.993847977767,16380.169143234492,10498.099956764332
Deaths,China,Both,All ages,Larynx cancer,Rate,1996,1.1065505382918224,1.319945609022134,0.8459571338877085
Deaths,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1996,363900.7759650665,436723.9980215633,313247.3965800672
Deaths,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1996,29.32382609450815,35.192061724298235,25.24207912860596
Deaths,China,Both,All ages,Breast cancer,Number,1996,59051.88297460066,70762.6198971207,49338.5926006546
Deaths,China,Both,All ages,Breast cancer,Rate,1996,4.758514576695125,5.702188335136024,3.9757989120316433
Deaths,China,Both,All ages,Cervical cancer,Number,1996,40001.79477836911,57738.20373946603,30813.01548396698
Deaths,China,Both,All ages,Cervical cancer,Rate,1996,3.2234217430239926,4.652655771275177,2.4829721923593087
Deaths,China,Both,All ages,Uterine cancer,Number,1996,15070.825057054071,19042.974340520625,9935.635927566245
Deaths,China,Both,All ages,Uterine cancer,Rate,1996,1.214436138262684,1.5345195854630826,0.8006326980359851
Deaths,China,Both,All ages,Prostate cancer,Number,1996,15074.679333687098,18862.429194196942,11738.008741389405
Deaths,China,Both,All ages,Prostate cancer,Rate,1996,1.214746723304464,1.5199709094978753,0.9458713741829504
Deaths,China,Both,All ages,Colon and rectum cancer,Number,1996,153844.25342836918,173014.9668749419,134594.40534531142
Deaths,China,Both,All ages,Colon and rectum cancer,Rate,1996,12.397066538835869,13.941879587733892,10.845876668365596
Deaths,China,Both,All ages,Lip and oral cavity cancer,Number,1996,12582.724377715904,14315.405213354712,10796.801816554711
Deaths,China,Both,All ages,Lip and oral cavity cancer,Rate,1996,1.0139401886922326,1.1535629508773757,0.8700271056193437
Deaths,China,Both,All ages,Nasopharynx cancer,Number,1996,37663.96137776582,43278.569043665906,32054.90201649815
Deaths,China,Both,All ages,Nasopharynx cancer,Rate,1996,3.0350346204755025,3.487470530641167,2.58304580339374
Deaths,China,Both,All ages,Other pharynx cancer,Number,1996,4737.6362827993335,5641.836267454359,3066.6536277830014
Deaths,China,Both,All ages,Other pharynx cancer,Rate,1996,0.38176786539519825,0.4546300433731486,0.2471168615530348
Deaths,China,Both,All ages,Gallbladder and biliary tract cancer,Number,1996,20631.746156783873,26725.634809203864,16207.369433882213
Deaths,China,Both,All ages,Gallbladder and biliary tract cancer,Rate,1996,1.6625458814235825,2.153603177492704,1.306021075300573
Deaths,China,Both,All ages,Pancreatic cancer,Number,1996,51970.63935693403,59294.61170257249,46096.13399442005
Deaths,China,Both,All ages,Pancreatic cancer,Rate,1996,4.187894313996825,4.77807412555377,3.7145153463791463
Deaths,China,Both,All ages,Malignant skin melanoma,Number,1996,3315.423963027237,4373.637065596725,2204.8401597170905
Deaths,China,Both,All ages,Malignant skin melanoma,Rate,1996,0.26716325477335245,0.3524361067159833,0.17767027079914274
Deaths,China,Both,All ages,Non-melanoma skin cancer,Number,1996,6178.353988191295,8025.559742810817,4802.090498228244
Deaths,China,Both,All ages,Non-melanoma skin cancer,Rate,1996,0.49786367566697437,0.6467150766170996,0.386961710336262
Deaths,China,Both,All ages,Ovarian cancer,Number,1996,16153.972485230646,19866.22095182198,12429.679584592672
Deaths,China,Both,All ages,Ovarian cancer,Rate,1996,1.30171824623382,1.600858384545532,1.0016075442060708
Deaths,China,Both,All ages,Testicular cancer,Number,1996,1454.184997639246,1736.692807468554,1133.0922379036358
Deaths,China,Both,All ages,Testicular cancer,Rate,1996,0.11718103064476423,0.1399460546098968,0.09130675702794581
Deaths,China,Both,All ages,Kidney cancer,Number,1996,9255.717415809115,13252.91859542444,7525.300989068571
Deaths,China,Both,All ages,Kidney cancer,Rate,1996,0.745843553538209,1.0679457308280282,0.6064032617876604
Deaths,China,Both,All ages,Bladder cancer,Number,1996,26535.072894476114,31613.758664766734,21812.90917263585
Deaths,China,Both,All ages,Bladder cancer,Rate,1996,2.1382473310180865,2.5474976216273935,1.7577262744146465
Deaths,China,Both,All ages,Esophageal cancer,Number,2000,273404.50453107303,312742.7958302562,199457.87839835408
Deaths,China,Both,All ages,Esophageal cancer,Rate,2000,21.72751237604127,24.85373450073261,15.850958742732178
Deaths,China,Both,All ages,Stomach cancer,Number,2000,462610.6641382186,530677.2965006214,358862.9337369982
Deaths,China,Both,All ages,Stomach cancer,Rate,2000,36.76376491159622,42.173034226987006,28.51891137436228
Deaths,China,Both,All ages,Liver cancer,Number,2000,114247.06757789514,128504.21597879894,102989.47198607869
Deaths,China,Both,All ages,Liver cancer,Rate,2000,9.079238028585658,10.212256553130445,8.184594584560545
Deaths,China,Both,All ages,Larynx cancer,Number,2000,13887.864659476818,16270.047078801463,10997.392703859308
Deaths,China,Both,All ages,Larynx cancer,Rate,2000,1.1036714694335767,1.2929839977206952,0.8739650668415824
Deaths,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2000,414501.06187025545,469045.291641705,359231.7419194548
Deaths,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2000,32.94048489477123,37.275126086705626,28.54822063670401
Deaths,China,Both,All ages,Breast cancer,Number,2000,63867.78853051619,74276.7403401275,54794.91961474704
Deaths,China,Both,All ages,Breast cancer,Rate,2000,5.075586329886023,5.902787877471512,4.354563565496386
Deaths,China,Both,All ages,Cervical cancer,Number,2000,41102.81851400862,58128.39311832109,32696.082517139104
Deaths,China,Both,All ages,Cervical cancer,Rate,2000,3.26644946646006,4.619475392491831,2.598364422552764
Deaths,China,Both,All ages,Uterine cancer,Number,2000,16143.0259809298,20030.123862799046,10598.959049905647
Deaths,China,Both,All ages,Uterine cancer,Rate,2000,1.2828896048694913,1.5917980754159218,0.8423014621685085
Deaths,China,Both,All ages,Prostate cancer,Number,2000,17546.108907378377,21073.916519030285,13261.950849753288
Deaths,China,Both,All ages,Prostate cancer,Rate,2000,1.3943928944780917,1.6747484931319094,1.0539299698543068
Deaths,China,Both,All ages,Colon and rectum cancer,Number,2000,165020.17344156024,180946.83370727027,147746.9414308417
Deaths,China,Both,All ages,Colon and rectum cancer,Rate,2000,13.114187225618583,14.379882202465204,11.741479914410162
Deaths,China,Both,All ages,Lip and oral cavity cancer,Number,2000,13048.889001193258,14889.490306097789,11501.289147390053
Deaths,China,Both,All ages,Lip and oral cavity cancer,Rate,2000,1.0369979007964467,1.1832708661971525,0.9140098211583977
Deaths,China,Both,All ages,Nasopharynx cancer,Number,2000,35016.193745671386,39061.65975684011,30687.360691927704
Deaths,China,Both,All ages,Nasopharynx cancer,Rate,2000,2.782744140502869,3.1042381589546864,2.438730884721479
Deaths,China,Both,All ages,Other pharynx cancer,Number,2000,4348.978825660552,5130.872814121049,3157.1993820761677
Deaths,China,Both,All ages,Other pharynx cancer,Rate,2000,0.3456142444315206,0.407751520992364,0.25090328619619884
Deaths,China,Both,All ages,Gallbladder and biliary tract cancer,Number,2000,22716.494946707884,27594.946256470004,17297.732760968527
Deaths,China,Both,All ages,Gallbladder and biliary tract cancer,Rate,2000,1.8052845396290071,2.192976071597617,1.3746543908850755
Deaths,China,Both,All ages,Pancreatic cancer,Number,2000,59096.73670784414,67451.21450522938,53379.257459421795
Deaths,China,Both,All ages,Pancreatic cancer,Rate,2000,4.696429857312032,5.360361931325906,4.242060601973974
Deaths,China,Both,All ages,Malignant skin melanoma,Number,2000,3633.1895644928145,5037.2116308933755,2467.7038276879807
Deaths,China,Both,All ages,Malignant skin melanoma,Rate,2000,0.2887303241854593,0.4003082474397784,0.19610893225207005
Deaths,China,Both,All ages,Non-melanoma skin cancer,Number,2000,7100.200151799613,8754.302850356406,5648.963106564792
Deaths,China,Both,All ages,Non-melanoma skin cancer,Rate,2000,0.564254370772677,0.6957062534538979,0.44892426341036223
Deaths,China,Both,All ages,Ovarian cancer,Number,2000,16770.587129291933,19681.4893415168,13526.85884565751
Deaths,China,Both,All ages,Ovarian cancer,Rate,2000,1.3327620187902063,1.5640920180893705,1.074982262937017
Deaths,China,Both,All ages,Testicular cancer,Number,2000,1436.070370593229,1747.418920866632,1192.5746524777355
Deaths,China,Both,All ages,Testicular cancer,Rate,2000,0.11412480859979526,0.13886774211850403,0.09477415365012096
Deaths,China,Both,All ages,Kidney cancer,Number,2000,10970.70963555473,14764.330019261235,8885.015364137262
Deaths,China,Both,All ages,Kidney cancer,Rate,2000,0.8718445578989341,1.1733243523827794,0.7060940038889104
Deaths,China,Both,All ages,Bladder cancer,Number,2000,28050.685903863796,33135.54756118577,23367.4242110063
Deaths,China,Both,All ages,Bladder cancer,Rate,2000,2.229193795391103,2.633288800260946,1.857014022543811
Deaths,China,Both,All ages,Esophageal cancer,Number,2001,278343.46031757037,319041.1851102177,201119.58906367852
Deaths,China,Both,All ages,Esophageal cancer,Rate,2001,22.025867485016274,25.246358788105532,15.914990107198417
Deaths,China,Both,All ages,Stomach cancer,Number,2001,466268.31209428346,530316.9405505549,352709.1321233369
Deaths,China,Both,All ages,Stomach cancer,Rate,2001,36.89673198333302,41.96502638969465,27.910569898211865
Deaths,China,Both,All ages,Liver cancer,Number,2001,115504.4680497662,129928.270740198,104191.68866899141
Deaths,China,Both,All ages,Liver cancer,Rate,2001,9.140096570937292,10.28148055145906,8.244894006293306
Deaths,China,Both,All ages,Larynx cancer,Number,2001,13886.709093221532,16288.970723219405,11012.383810924759
Deaths,China,Both,All ages,Larynx cancer,Rate,2001,1.0988827039129836,1.288978408932614,0.8714316701992071
Deaths,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2001,427061.0773084533,478278.0688531839,368473.23081732995
Deaths,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2001,33.79418609681808,37.847087743791775,29.15801414733652
Deaths,China,Both,All ages,Breast cancer,Number,2001,64478.37874175525,74612.31990052728,56061.35438286115
Deaths,China,Both,All ages,Breast cancer,Rate,2001,5.102301394810035,5.904220163835176,4.436245641476954
Deaths,China,Both,All ages,Cervical cancer,Number,2001,41646.822996703195,58408.44840143677,33060.19274176574
Deaths,China,Both,All ages,Cervical cancer,Rate,2001,3.2955953175645982,4.621975824499895,2.616118314863323
Deaths,China,Both,All ages,Uterine cancer,Number,2001,16307.196739426516,19976.874661400867,10743.119113765917
Deaths,China,Both,All ages,Uterine cancer,Rate,2001,1.290420669574553,1.5808095277495517,0.8501242231650749
Deaths,China,Both,All ages,Prostate cancer,Number,2001,17938.992278031237,21506.75404990004,13592.07737814134
Deaths,China,Both,All ages,Prostate cancer,Rate,2001,1.4195478718265537,1.7018719038538606,1.0755679146744095
Deaths,China,Both,All ages,Colon and rectum cancer,Number,2001,167294.12740367927,185061.97470488056,149773.56574513213
Deaths,China,Both,All ages,Colon and rectum cancer,Rate,2001,13.238314552139192,14.64431938409664,11.851877921244656
Deaths,China,Both,All ages,Lip and oral cavity cancer,Number,2001,13159.164153809106,14980.776748613023,11651.420502858273
Deaths,China,Both,All ages,Lip and oral cavity cancer,Rate,2001,1.0413106366310392,1.1854584372526542,0.9219999051364741
Deaths,China,Both,All ages,Nasopharynx cancer,Number,2001,33534.69468233566,37840.99602075433,29249.47327924342
Deaths,China,Both,All ages,Nasopharynx cancer,Rate,2001,2.6536665901217105,2.9944327159805346,2.314568561158581
Deaths,China,Both,All ages,Other pharynx cancer,Number,2001,4162.138131899718,4905.158729838086,3197.4154114766425
Deaths,China,Both,All ages,Other pharynx cancer,Rate,2001,0.3293582067384013,0.3881548934295703,0.25301779343902064
Deaths,China,Both,All ages,Gallbladder and biliary tract cancer,Number,2001,23071.545689251354,28042.589551541318,17627.234627267528
Deaths,China,Both,All ages,Gallbladder and biliary tract cancer,Rate,2001,1.8256969552874054,2.219065469309899,1.3948778734895104
Deaths,China,Both,All ages,Pancreatic cancer,Number,2001,60449.791498476225,69179.38812500375,55093.1415491848
Deaths,China,Both,All ages,Pancreatic cancer,Rate,2001,4.783511333527285,5.4743015474384205,4.359629048626107
Deaths,China,Both,All ages,Malignant skin melanoma,Number,2001,3685.3074851133024,5044.626019178493,2523.229368861355
Deaths,China,Both,All ages,Malignant skin melanoma,Rate,2001,0.2916256563600682,0.39919121535357527,0.19966812099494893
Deaths,China,Both,All ages,Non-melanoma skin cancer,Number,2001,7484.229138526226,9271.81793389403,5942.081802058555
Deaths,China,Both,All ages,Non-melanoma skin cancer,Rate,2001,0.592241826140257,0.7336972563470562,0.4702086630953858
Deaths,China,Both,All ages,Ovarian cancer,Number,2001,16664.185520538467,19801.86355584999,13684.75529398112
Deaths,China,Both,All ages,Ovarian cancer,Rate,2001,1.3186698965455717,1.5669605534827526,1.0829017011077082
Deaths,China,Both,All ages,Testicular cancer,Number,2001,1389.0826913166873,1645.754836337597,1169.8889758551186
Deaths,China,Both,All ages,Testicular cancer,Rate,2001,0.10992085551341321,0.13023182903826358,0.09257562410471921
Deaths,China,Both,All ages,Kidney cancer,Number,2001,11737.392429131949,15296.708656427485,9128.202069311039
Deaths,China,Both,All ages,Kidney cancer,Rate,2001,0.9288030333773001,1.2104587527904087,0.7223326494745185
Deaths,China,Both,All ages,Bladder cancer,Number,2001,27920.028300831495,32605.036370036833,23283.28582502589
Deaths,China,Both,All ages,Bladder cancer,Rate,2001,2.2093669555964737,2.580100892656875,1.842452370221558
Deaths,China,Both,All ages,Esophageal cancer,Number,1999,267508.23428206454,306019.5563161862,194992.78793106097
Deaths,China,Both,All ages,Esophageal cancer,Rate,1999,21.33436364971911,24.405725363546075,15.551099045449934
Deaths,China,Both,All ages,Stomach cancer,Number,1999,456061.11645427905,522047.2838588508,362801.2429103374
Deaths,China,Both,All ages,Stomach cancer,Rate,1999,36.37186620084846,41.634406604655254,28.934188398320106
Deaths,China,Both,All ages,Liver cancer,Number,1999,112904.66251379842,127698.09984358936,100713.82052876831
Deaths,China,Both,All ages,Liver cancer,Rate,1999,9.004392460227463,10.184201270487511,8.032146290673445
Deaths,China,Both,All ages,Larynx cancer,Number,1999,13829.790135998797,16157.344931357095,10791.909978776504
Deaths,China,Both,All ages,Larynx cancer,Rate,1999,1.1029558501350338,1.2885834086738959,0.8606782986705501
Deaths,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1999,400140.3327915164,468043.97249674326,345474.3504991225
Deaths,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1999,31.912062047752038,37.32752503900823,27.55233103377019
Deaths,China,Both,All ages,Breast cancer,Number,1999,62760.1941299523,73375.5371775968,53050.46079107633
Deaths,China,Both,All ages,Breast cancer,Rate,1999,5.005262017032194,5.851858718822581,4.2308896596753085
Deaths,China,Both,All ages,Cervical cancer,Number,1999,40456.384890387984,57604.54309875327,31958.745079471802
Deaths,China,Both,All ages,Cervical cancer,Rate,1999,3.2264847081098122,4.594087631145176,2.548779446524259
Deaths,China,Both,All ages,Uterine cancer,Number,1999,15911.207286361507,19581.822542875518,10290.930117441436
Deaths,China,Both,All ages,Uterine cancer,Rate,1999,1.2689533960116153,1.5616929481635144,0.8207240648444671
Deaths,China,Both,All ages,Prostate cancer,Number,1999,17000.639984265068,20566.0591888107,12840.939145614593
Deaths,China,Both,All ages,Prostate cancer,Rate,1999,1.3558380237366152,1.6401879618894109,1.0240928324007952
Deaths,China,Both,All ages,Colon and rectum cancer,Number,1999,162355.42540553285,180607.2595158422,142264.12749489563
Deaths,China,Both,All ages,Colon and rectum cancer,Rate,1999,12.94819838126648,14.40382185853524,11.345873664157326
Deaths,China,Both,All ages,Lip and oral cavity cancer,Number,1999,12913.405092052366,14563.724473254017,11317.990690859011
Deaths,China,Both,All ages,Lip and oral cavity cancer,Rate,1999,1.0298721492792975,1.161488710209571,0.9026343799507884
Deaths,China,Both,All ages,Nasopharynx cancer,Number,1999,36100.551454459885,40502.00662099709,31540.21720579135
Deaths,China,Both,All ages,Nasopharynx cancer,Rate,1999,2.879097515453488,3.230123140376229,2.5154009380884115
Deaths,China,Both,All ages,Other pharynx cancer,Number,1999,4490.864012398045,5363.351490752743,3123.390021742369
Deaths,China,Both,All ages,Other pharynx cancer,Rate,1999,0.35815617488960494,0.42773894938999174,0.24909714918716952
Deaths,China,Both,All ages,Gallbladder and biliary tract cancer,Number,1999,21973.222564251762,27187.04597913284,17058.447555355975
Deaths,China,Both,All ages,Gallbladder and biliary tract cancer,Rate,1999,1.752412302372969,2.168226062412993,1.3604483032918224
Deaths,China,Both,All ages,Pancreatic cancer,Number,1999,57414.840459850224,65988.44002711367,51419.88832275726
Deaths,China,Both,All ages,Pancreatic cancer,Rate,1999,4.578958432993461,5.262721650398602,4.100847958006945
Deaths,China,Both,All ages,Malignant skin melanoma,Number,1999,3577.160725324698,4776.613949998074,2391.4897029073736
Deaths,China,Both,All ages,Malignant skin melanoma,Rate,1999,0.28528634997867347,0.3809453540638636,0.19072650650666476
Deaths,China,Both,All ages,Non-melanoma skin cancer,Number,1999,6796.246530156316,8618.09721857746,5447.966914938858
Deaths,China,Both,All ages,Non-melanoma skin cancer,Rate,1999,0.5420154460539449,0.6873120019023335,0.4344872135501835
Deaths,China,Both,All ages,Ovarian cancer,Number,1999,16685.642621004572,19731.637656350817,13126.563230493544
Deaths,China,Both,All ages,Ovarian cancer,Rate,1999,1.3307162987379861,1.5736410293868226,1.0468719745467547
Deaths,China,Both,All ages,Testicular cancer,Number,1999,1457.9042903698178,1773.6272899663538,1213.505896990693
Deaths,China,Both,All ages,Testicular cancer,Rate,1999,0.11627103883628279,0.14145063491133422,0.09677973527416683
Deaths,China,Both,All ages,Kidney cancer,Number,1999,10296.19011472168,14148.02019957745,8462.95942349066
Deaths,China,Both,All ages,Kidney cancer,Rate,1999,0.8211435610707223,1.128335390016792,0.6749394252409827
Deaths,China,Both,All ages,Bladder cancer,Number,1999,27747.779591216276,33133.642301087486,23048.749047100053
Deaths,China,Both,All ages,Bladder cancer,Rate,1999,2.2129457878558916,2.64248005594387,1.8381878791942583
Deaths,China,Both,All ages,Brain and central nervous system cancer,Number,2001,47653.87096406715,58072.55886959274,34630.83984312346
Deaths,China,Both,All ages,Brain and central nervous system cancer,Rate,2001,3.770944881568501,4.595396222774889,2.7404067205645375
Deaths,China,Both,All ages,Thyroid cancer,Number,2001,4591.703404908258,5355.093402586253,3959.5515001627964
Deaths,China,Both,All ages,Thyroid cancer,Rate,2001,0.3633505547844301,0.4237591122876618,0.3133271266484209
Deaths,China,Both,All ages,Mesothelioma,Number,2001,1455.3702485108254,1887.2355874274817,1101.1809052919773
Deaths,China,Both,All ages,Mesothelioma,Rate,2001,0.11516632077060913,0.1493406775724436,0.08713861884636588
Deaths,China,Both,All ages,Hodgkin lymphoma,Number,2001,3924.901899619846,4908.139461567144,2184.310727686178
Deaths,China,Both,All ages,Hodgkin lymphoma,Rate,2001,0.310585235356644,0.38839076461547034,0.17284881986888975
Deaths,China,Both,All ages,Esophageal cancer,Number,2005,270022.1186284509,296399.88476106105,216770.31567306284
Deaths,China,Both,All ages,Esophageal cancer,Rate,2005,20.88583586577482,22.92611944235675,16.766882863953466
Deaths,China,Both,All ages,Stomach cancer,Number,2005,443653.7907232841,491655.17443795124,339184.41401908215
Deaths,China,Both,All ages,Stomach cancer,Rate,2005,34.31600456044639,38.02884492584667,26.235443360768954
Deaths,China,Both,All ages,Liver cancer,Number,2005,108366.91649842483,118926.79750628858,98696.57952561822
Deaths,China,Both,All ages,Liver cancer,Rate,2005,8.38203048980799,9.198822620069857,7.634043355247778
Deaths,China,Both,All ages,Larynx cancer,Number,2005,13382.701948548733,15820.348155426553,11095.886782014717
Deaths,China,Both,All ages,Larynx cancer,Rate,2005,1.0351334096544005,1.2236819583224965,0.8582514324808412
Deaths,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2005,460060.6291512264,500737.9322815568,388426.70054068894
Deaths,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2005,35.585050726822836,38.731383630800515,30.044265834904486
Deaths,China,Both,All ages,Breast cancer,Number,2005,63296.14189279664,71604.78845199918,56608.46173625867
Deaths,China,Both,All ages,Breast cancer,Rate,2005,4.8958686689248525,5.538530941125673,4.378585896751489
Deaths,China,Both,All ages,Cervical cancer,Number,2005,42702.96360537489,58102.84649581766,33150.825249405905
Deaths,China,Both,All ages,Cervical cancer,Rate,2005,3.3030149284594263,4.494174482482908,2.564170292755869
Deaths,China,Both,All ages,Uterine cancer,Number,2005,15630.912330238703,18658.338604432116,11374.105616799694
Deaths,China,Both,All ages,Uterine cancer,Rate,2005,1.2090293603350886,1.4431965781160225,0.8797712729576201
Deaths,China,Both,All ages,Prostate cancer,Number,2005,18479.901834133405,23016.351478372642,14770.069113066356
Deaths,China,Both,All ages,Prostate cancer,Rate,2005,1.4293947417486632,1.7802828214518858,1.1424443330367622
Deaths,China,Both,All ages,Colon and rectum cancer,Number,2005,171521.18068593525,187530.00745157205,152882.87908734576
Deaths,China,Both,All ages,Colon and rectum cancer,Rate,2005,13.266925115270514,14.505185632331289,11.825278371728768
Deaths,China,Both,All ages,Lip and oral cavity cancer,Number,2005,13364.678772388383,15197.768933828691,11866.768860760227
Deaths,China,Both,All ages,Lip and oral cavity cancer,Rate,2005,1.033739342009214,1.1755263201778046,0.9178780906610188
Deaths,China,Both,All ages,Nasopharynx cancer,Number,2005,26884.207728807414,29962.999507193676,24396.444630585407
Deaths,China,Both,All ages,Nasopharynx cancer,Rate,2005,2.0794561306953034,2.3175963988884907,1.8870311100847064
Deaths,China,Both,All ages,Other pharynx cancer,Number,2005,3403.3060614780516,4037.510398872217,2986.467766534951
Deaths,China,Both,All ages,Other pharynx cancer,Rate,2005,0.2632409973007958,0.3122958220072236,0.23099913409724632
Deaths,China,Both,All ages,Gallbladder and biliary tract cancer,Number,2005,24780.49635631823,30717.327682119103,18868.42211425321
Deaths,China,Both,All ages,Gallbladder and biliary tract cancer,Rate,2005,1.9167369776942424,2.3759426355984563,1.4594462458340467
Deaths,China,Both,All ages,Pancreatic cancer,Number,2005,63266.938357527826,70705.10344346397,57787.73550280191
Deaths,China,Both,All ages,Pancreatic cancer,Rate,2005,4.893609816030056,5.468941555209402,4.469801084803275
Deaths,China,Both,All ages,Malignant skin melanoma,Number,2005,3723.5035654008957,5698.265885564987,2781.394454758013
Deaths,China,Both,All ages,Malignant skin melanoma,Rate,2005,0.2880078295348813,0.4407529524246702,0.21513699823971102
Deaths,China,Both,All ages,Non-melanoma skin cancer,Number,2005,8467.631818473228,10579.734068215519,6653.049963487112
Deaths,China,Both,All ages,Non-melanoma skin cancer,Rate,2005,0.6549595612046648,0.818327736907895,0.5146041748357351
Deaths,China,Both,All ages,Ovarian cancer,Number,2005,15367.724561553421,19783.507696328932,13312.057240160815
Deaths,China,Both,All ages,Ovarian cancer,Rate,2005,1.188672151945785,1.530226844725166,1.0296691395728608
Deaths,China,Both,All ages,Testicular cancer,Number,2005,1158.2842830318364,1340.5404321239307,984.2396593431076
Deaths,China,Both,All ages,Testicular cancer,Rate,2005,0.0895916806526405,0.10368894066526746,0.07612957072569353
Deaths,China,Both,All ages,Kidney cancer,Number,2005,14244.568817670479,17811.65836287405,10384.451973323954
Deaths,China,Both,All ages,Kidney cancer,Rate,2005,1.1017976150093536,1.3777070373117417,0.8032229380782773
Deaths,China,Both,All ages,Bladder cancer,Number,2005,26180.444566138358,29726.20871409495,22911.66219426323
Deaths,China,Both,All ages,Bladder cancer,Rate,2005,2.0250210274580405,2.2992809599003547,1.7721852507198257
Deaths,China,Both,All ages,Non-Hodgkin lymphoma,Number,1992,26940.69363284832,31661.85347759857,22985.22127791521
Deaths,China,Both,All ages,Non-Hodgkin lymphoma,Rate,1992,2.228911391648902,2.6195118380653466,1.9016593352833961
Deaths,China,Both,All ages,Multiple myeloma,Number,1992,2425.7950877202034,4293.67731468245,1596.0610859795138
Deaths,China,Both,All ages,Multiple myeloma,Rate,1992,0.20069573480591427,0.35523310606566466,0.13204852053139735
Deaths,China,Both,All ages,Leukemia,Number,1992,77705.4860127285,89923.3003666792,63920.88461565301
Deaths,China,Both,All ages,Leukemia,Rate,1992,6.428885808500747,7.439714481500028,5.288430573680108
Deaths,China,Both,All ages,Other malignant neoplasms,Number,1992,39658.58288698776,46762.968993436974,32550.101774276172
Deaths,China,Both,All ages,Other malignant neoplasms,Rate,1992,3.281113262268805,3.8688875541685994,2.693000174114106
Deaths,China,Both,All ages,Other neoplasms,Number,1992,6161.574986157696,8997.870105220563,3683.131909112176
Deaths,China,Both,All ages,Other neoplasms,Rate,1992,0.5097717551117791,0.7444298001908145,0.30472024146980947
Deaths,China,Both,All ages,Eye cancer,Number,2001,533.9248534356126,734.7785149011195,355.6064816910978
