measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,China,Both,Age-standardized,Colon and rectum cancer,Rate,2021,13.636681585714843,16.310060493601902,11.087946649504586
Deaths,China,Both,Age-standardized,Lip and oral cavity cancer,Rate,2021,1.1517756518872626,1.4154961348928086,0.9229644771597942
Deaths,China,Both,Age-standardized,Nasopharynx cancer,Rate,2021,1.5083937754492456,1.8399762936098796,1.2341116069722549
Deaths,China,Both,Age-standardized,Other pharynx cancer,Rate,2021,0.27753885341498946,0.34725300877386656,0.22173785446082842
Deaths,China,Both,Age-standardized,Gallbladder and biliary tract cancer,Rate,2021,1.8505470507075794,2.3962536683752194,1.2946362753587581
Deaths,China,Both,Age-standardized,Pancreatic cancer,Rate,2021,5.718732720489898,6.914599407153176,4.593672727972241
Deaths,China,Both,Age-standardized,Malignant skin melanoma,Rate,2021,0.27237534134434627,0.3582129690989021,0.14467929238535024
Deaths,China,Both,Age-standardized,Non-melanoma skin cancer,Rate,2021,0.870787299682581,1.076237632799175,0.6835972373038044
Deaths,China,Both,Age-standardized,Ovarian cancer,Rate,2021,1.1812893012440908,1.5476705696934265,0.8715701574146292
Deaths,China,Both,Age-standardized,Testicular cancer,Rate,2021,0.07095879584258762,0.08955619981012027,0.05526884565537471
Deaths,Mongolia,Both,Age-standardized,Eye cancer,Rate,2021,0.10564061311512787,0.15023070077708006,0.068438283756213
Deaths,China,Both,Age-standardized,Eye cancer,Rate,2021,0.0415858275120851,0.053696535698835896,0.022631168069011626
Deaths,China,Both,Age-standardized,Soft tissue and other extraosseous sarcomas,Rate,2021,0.23972983949817098,0.33763044520298147,0.16711793533279487
Deaths,China,Both,Age-standardized,Malignant neoplasm of bone and articular cartilage,Rate,2021,0.9262302619340566,1.2271442718871215,0.5815150535568803
Deaths,China,Both,Age-standardized,Neuroblastoma and other peripheral nervous cell tumors,Rate,2021,0.06665809210762165,0.07992777372631071,0.05023669123096877
Deaths,Democratic People's Republic of Korea,Both,Age-standardized,Esophageal cancer,Rate,2021,9.132250987316123,11.98157133656675,6.803675615922941
Deaths,Australia,Both,Age-standardized,Eye cancer,Rate,2021,0.10593982119613739,0.1285774630946329,0.08632258057001525
Deaths,Australia,Both,Age-standardized,Soft tissue and other extraosseous sarcomas,Rate,2021,0.9858146726627607,1.1255420207557985,0.853718212144379
Deaths,Democratic People's Republic of Korea,Both,Age-standardized,Stomach cancer,Rate,2021,21.56982836855921,27.084426221618237,16.406509117701884
Deaths,Democratic People's Republic of Korea,Both,Age-standardized,Liver cancer,Rate,2021,6.908085112787591,9.798181200812497,4.681976898648414
Deaths,Democratic People's Republic of Korea,Both,Age-standardized,Larynx cancer,Rate,2021,0.8291041265734066,1.0891225373370566,0.5996407056789955
Deaths,Democratic People's Republic of Korea,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,2021,24.561684791999717,35.51695926735159,15.956013663834508
Deaths,Democratic People's Republic of Korea,Both,Age-standardized,Breast cancer,Rate,2021,6.181329713440164,8.206712006084352,4.390995958369738
Deaths,Democratic People's Republic of Korea,Both,Age-standardized,Cervical cancer,Rate,2021,4.1107519474741645,5.87180405370156,2.910372495500334
Deaths,Democratic People's Republic of Korea,Both,Age-standardized,Uterine cancer,Rate,2021,1.004431238849458,1.3906815250513078,0.6421679921697597
Deaths,Democratic People's Republic of Korea,Both,Age-standardized,Prostate cancer,Rate,2021,1.6269150817118416,2.1549021573134275,1.1305373115037343
Deaths,Democratic People's Republic of Korea,Both,Age-standardized,Colon and rectum cancer,Rate,2021,10.50658859570398,15.435813202779999,7.054813402502047
Deaths,Democratic People's Republic of Korea,Both,Age-standardized,Lip and oral cavity cancer,Rate,2021,1.1043501996742158,1.4733131179314047,0.7740700617056787
Deaths,Democratic People's Republic of Korea,Both,Age-standardized,Nasopharynx cancer,Rate,2021,1.4862289505237105,1.9374199328713009,1.132695835723421
Deaths,Democratic People's Republic of Korea,Both,Age-standardized,Other pharynx cancer,Rate,2021,0.2560762918159598,0.345960009972113,0.18364755122802004
Deaths,Democratic People's Republic of Korea,Both,Age-standardized,Gallbladder and biliary tract cancer,Rate,2021,1.4350523686619925,2.57159046198059,0.9699273673078893
Deaths,Democratic People's Republic of Korea,Both,Age-standardized,Pancreatic cancer,Rate,2021,3.5758242930658444,4.802147558567565,2.268305106198646
Deaths,Democratic People's Republic of Korea,Both,Age-standardized,Malignant skin melanoma,Rate,2021,0.331611260916923,0.4954319604244783,0.23330979518980696
Deaths,Democratic People's Republic of Korea,Both,Age-standardized,Non-melanoma skin cancer,Rate,2021,0.727809832244488,0.9857260951352265,0.5457100209649559
Deaths,Democratic People's Republic of Korea,Both,Age-standardized,Ovarian cancer,Rate,2021,1.5394733193692245,2.205277898874583,1.023239023957929
Deaths,Democratic People's Republic of Korea,Both,Age-standardized,Testicular cancer,Rate,2021,0.06457787740149223,0.0983272990783957,0.04141400760036456
Deaths,Democratic People's Republic of Korea,Both,Age-standardized,Kidney cancer,Rate,2021,0.9304123303739303,1.2455970297942631,0.6586403960931314
Deaths,Democratic People's Republic of Korea,Both,Age-standardized,Bladder cancer,Rate,2021,1.7484597154801211,2.6121770151485544,1.365315594751301
Deaths,Syrian Arab Republic,Both,Age-standardized,Esophageal cancer,Rate,2021,0.9509881430511878,1.204367160598144,0.7154905837564394
Deaths,Syrian Arab Republic,Both,Age-standardized,Stomach cancer,Rate,2021,6.126173349044832,7.849793989433489,4.652090594558154
Deaths,Syrian Arab Republic,Both,Age-standardized,Liver cancer,Rate,2021,5.297141101952643,6.978587772592811,3.8310965910593384
Deaths,Syrian Arab Republic,Both,Age-standardized,Larynx cancer,Rate,2021,1.1564830359154632,1.5893635690282475,0.86379509900027
Deaths,Syrian Arab Republic,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,2021,12.661374743067148,16.81554452572062,9.089539418632242
Deaths,Syrian Arab Republic,Both,Age-standardized,Breast cancer,Rate,2021,5.461193301432093,7.264107667950084,4.005839244653624
Deaths,Syrian Arab Republic,Both,Age-standardized,Cervical cancer,Rate,2021,0.7223890323662997,0.9832913470864318,0.5010509479533056
Deaths,Syrian Arab Republic,Both,Age-standardized,Uterine cancer,Rate,2021,0.5494498166127069,0.8091383289798882,0.3879472887669041
Deaths,Syrian Arab Republic,Both,Age-standardized,Prostate cancer,Rate,2021,5.552602571562333,8.73619995655972,3.9517561446475797
Deaths,Slovenia,Both,Age-standardized,Mesothelioma,Rate,2021,0.9224021891248837,1.0609608571837323,0.7927276257341165
Deaths,Slovenia,Both,Age-standardized,Hodgkin lymphoma,Rate,2021,0.17567725675522544,0.22905506118467425,0.13293160322078165
Deaths,Paraguay,Both,Age-standardized,Eye cancer,Rate,2021,0.14064424582523605,0.20888933820714312,0.09207600758570104
Deaths,Paraguay,Both,Age-standardized,Soft tissue and other extraosseous sarcomas,Rate,2021,0.5883309479009196,0.8251044281287927,0.3832573298937371
Deaths,Paraguay,Both,Age-standardized,Malignant neoplasm of bone and articular cartilage,Rate,2021,1.3696320715128905,1.899124378861651,0.9665848128440349
Deaths,Paraguay,Both,Age-standardized,Neuroblastoma and other peripheral nervous cell tumors,Rate,2021,0.061634473140833965,0.0914468196453775,0.04015299781014265
Deaths,Tajikistan,Both,Age-standardized,Esophageal cancer,Rate,2021,6.768946257497545,8.659500289069895,5.068068201038504
Deaths,Tajikistan,Both,Age-standardized,Stomach cancer,Rate,2021,14.565572134109535,18.93489760498288,11.450859305799886
Deaths,Tajikistan,Both,Age-standardized,Liver cancer,Rate,2021,4.619013657983304,6.887680390316524,2.9152286043967166
Deaths,Tajikistan,Both,Age-standardized,Larynx cancer,Rate,2021,0.8613228891435712,1.201373266404105,0.5950314177965653
Deaths,Tajikistan,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,2021,8.100659194926337,11.586497724762102,5.6264121231336715
Deaths,Tajikistan,Both,Age-standardized,Breast cancer,Rate,2021,5.439893860909239,7.711586013830069,3.6138231634500695
Deaths,Tajikistan,Both,Age-standardized,Cervical cancer,Rate,2021,1.930866507954063,2.6565510996251636,1.388345556869673
Deaths,Tajikistan,Both,Age-standardized,Uterine cancer,Rate,2021,1.2132736212416027,1.8874678746019011,0.7302497388970293
Deaths,Tajikistan,Both,Age-standardized,Prostate cancer,Rate,2021,1.8174624164389104,2.9287922057019835,1.1094435415450272
Deaths,Tajikistan,Both,Age-standardized,Colon and rectum cancer,Rate,2021,4.69299429179053,5.876099078243099,3.632523779057624
Deaths,Tajikistan,Both,Age-standardized,Lip and oral cavity cancer,Rate,2021,0.6445021860022137,0.8585795631104896,0.4708827228901874
Deaths,Tajikistan,Both,Age-standardized,Nasopharynx cancer,Rate,2021,0.43614270602097444,0.6498622726011218,0.2864632224973493
Deaths,Tajikistan,Both,Age-standardized,Other pharynx cancer,Rate,2021,0.4215203468658863,0.5733439071552014,0.3033188279087667
Deaths,Tajikistan,Both,Age-standardized,Gallbladder and biliary tract cancer,Rate,2021,0.11765895727281869,0.16171801149993414,0.07746389706296435
Deaths,Tajikistan,Both,Age-standardized,Pancreatic cancer,Rate,2021,1.5881762665432122,2.2446907053029745,1.1058993830267094
Deaths,New Zealand,Both,Age-standardized,Esophageal cancer,Rate,2021,3.3280933676386435,3.589626638406953,3.0323077577051056
Deaths,New Zealand,Both,Age-standardized,Stomach cancer,Rate,2021,4.586454284218622,5.035426208377929,4.0982092753888
Deaths,New Zealand,Both,Age-standardized,Liver cancer,Rate,2021,3.8524101031626174,4.238882537155083,3.4594116785900417
Deaths,New Zealand,Both,Age-standardized,Larynx cancer,Rate,2021,0.36861045712814405,0.41757794115087293,0.31987946201888917
Deaths,New Zealand,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,2021,23.28703649791563,25.473820664075134,21.14050822735433
Deaths,Central African Republic,Both,Age-standardized,Eye cancer,Rate,2021,0.27170558780860515,0.44538311408014775,0.17398540442942637
Deaths,Central African Republic,Both,Age-standardized,Soft tissue and other extraosseous sarcomas,Rate,2021,1.1761861113142031,1.8843666208654486,0.7631358560227782
Deaths,Central African Republic,Both,Age-standardized,Malignant neoplasm of bone and articular cartilage,Rate,2021,0.6685152699528278,0.9619746442493791,0.40415136391902573
Deaths,Central African Republic,Both,Age-standardized,Neuroblastoma and other peripheral nervous cell tumors,Rate,2021,0.01185648104747053,0.021442254903227723,0.007068054147705934
Deaths,Congo,Both,Age-standardized,Esophageal cancer,Rate,2021,11.264113349094181,14.922654744411622,8.25372045648072
Deaths,Congo,Both,Age-standardized,Stomach cancer,Rate,2021,8.880036078168763,10.955677218484038,6.438584833222435
Deaths,Congo,Both,Age-standardized,Liver cancer,Rate,2021,7.836372615189761,15.044292424422123,3.993084179007439
Deaths,Congo,Both,Age-standardized,Larynx cancer,Rate,2021,1.5765415532611473,2.0699539175263295,1.1908106657732755
Deaths,Congo,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,2021,13.594925040912067,17.760942736783786,10.145381267017894
