measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
2,DALYs (Disability-Adjusted Life Years),44560,America,3,Both,22,All ages,468,Testicular cancer,1,Number,2014,136146.38760340962,141429.00855706827,131772.48465450486
2,DALYs (Disability-Adjusted Life Years),44560,America,3,Both,22,All ages,468,Testicular cancer,2,Percent,2014,0.00047137461893135565,0.0005144794004191785,0.00043044505873619386
2,DALYs (Disability-Adjusted Life Years),44560,America,3,Both,22,All ages,468,Testicular cancer,3,Rate,2014,14.04777200929892,14.592840123663532,13.596466671723633
2,DALYs (Disability-Adjusted Life Years),44560,America,3,Both,22,All ages,471,Kidney cancer,1,Number,2014,823706.5526085399,847026.4084272243,788768.942537437
2,DALYs (Disability-Adjusted Life Years),44560,America,3,Both,22,All ages,471,Kidney cancer,2,Percent,2014,0.002852931518818761,0.00315296911852475,0.0025594156711760832
2,DALYs (Disability-Adjusted Life Years),44560,America,3,Both,22,All ages,471,Kidney cancer,3,Rate,2014,84.9911779320731,87.39735281190063,81.38626714840744
2,DALYs (Disability-Adjusted Life Years),44560,America,3,Both,22,All ages,474,Bladder cancer,1,Number,2014,660739.9888210925,689970.6078639188,617897.0707018614
2,DALYs (Disability-Adjusted Life Years),44560,America,3,Both,22,All ages,474,Bladder cancer,2,Percent,2014,0.002287886486433565,0.002522381933197625,0.002043858936744609
2,DALYs (Disability-Adjusted Life Years),44560,America,3,Both,22,All ages,474,Bladder cancer,3,Rate,2014,68.17606316095149,71.19211874077654,63.75547179201125
2,DALYs (Disability-Adjusted Life Years),44560,America,3,Both,22,All ages,477,Brain and central nervous system cancer,1,Number,2014,1450299.8216364728,1486545.99913974,1406697.364919538
2,DALYs (Disability-Adjusted Life Years),44560,America,3,Both,22,All ages,477,Brain and central nervous system cancer,2,Percent,2014,0.005024364150340105,0.005573856362343165,0.004481618812734596
2,DALYs (Disability-Adjusted Life Years),44560,America,3,Both,22,All ages,477,Brain and central nervous system cancer,3,Rate,2014,149.64393545881964,153.3838660345592,145.1449738500176
2,DALYs (Disability-Adjusted Life Years),44560,America,3,Both,22,All ages,480,Thyroid cancer,1,Number,2014,162759.04492272678,171326.21501723063,154273.03083487487
2,DALYs (Disability-Adjusted Life Years),44560,America,3,Both,22,All ages,480,Thyroid cancer,2,Percent,2014,0.0005633469773794446,0.0006119959658891635,0.0005155422229109704
2,DALYs (Disability-Adjusted Life Years),44560,America,3,Both,22,All ages,480,Thyroid cancer,3,Rate,2014,16.793702688505622,17.67767511238696,15.918104053299107
2,DALYs (Disability-Adjusted Life Years),44560,America,3,Both,22,All ages,483,Mesothelioma,1,Number,2014,113671.23998803034,116660.18273170045,108885.09471126401
2,DALYs (Disability-Adjusted Life Years),44560,America,3,Both,22,All ages,483,Mesothelioma,2,Percent,2014,0.0003938236634792882,0.0004412901554230982,0.0003476491334951557
2,DALYs (Disability-Adjusted Life Years),44560,America,3,Both,22,All ages,483,Mesothelioma,3,Rate,2014,11.728755286682034,12.037158520517648,11.234914217264556
2,DALYs (Disability-Adjusted Life Years),44560,America,3,Both,22,All ages,484,Hodgkin lymphoma,1,Number,2014,142095.80525240913,147963.91815499432,136079.03395993102
2,DALYs (Disability-Adjusted Life Years),44560,America,3,Both,22,All ages,484,Hodgkin lymphoma,2,Percent,2014,0.0004921107819946167,0.0005443263540764272,0.0004431302245218109
2,DALYs (Disability-Adjusted Life Years),44560,America,3,Both,22,All ages,484,Hodgkin lymphoma,3,Rate,2014,14.66164112615498,15.267121107162389,14.04082236748883
2,DALYs (Disability-Adjusted Life Years),95469,Limited Health System,3,Both,22,All ages,474,Bladder cancer,1,Number,2013,484178.6908174572,567332.0621101046,439558.856749351
2,DALYs (Disability-Adjusted Life Years),95469,Limited Health System,3,Both,22,All ages,474,Bladder cancer,2,Percent,2013,0.000444773959587961,0.0005278424411442914,0.0003958595495159262
2,DALYs (Disability-Adjusted Life Years),95469,Limited Health System,3,Both,22,All ages,474,Bladder cancer,3,Rate,2013,19.21655276420862,22.516824290551813,17.445637579460694
2,DALYs (Disability-Adjusted Life Years),95469,Limited Health System,3,Both,22,All ages,477,Brain and central nervous system cancer,1,Number,2013,1498805.00648345,2005175.5601574508,1156510.953797114
2,DALYs (Disability-Adjusted Life Years),95469,Limited Health System,3,Both,22,All ages,477,Brain and central nervous system cancer,2,Percent,2013,0.0013765812818077908,0.0018108041830989423,0.001071914057929614
2,DALYs (Disability-Adjusted Life Years),95469,Limited Health System,3,Both,22,All ages,477,Brain and central nervous system cancer,3,Rate,2013,59.4860245537076,79.58334946176835,45.90072671002017
2,DALYs (Disability-Adjusted Life Years),95469,Limited Health System,3,Both,22,All ages,480,Thyroid cancer,1,Number,2013,315847.0233262299,367844.4190503234,266088.3691885895
2,DALYs (Disability-Adjusted Life Years),95469,Limited Health System,3,Both,22,All ages,480,Thyroid cancer,2,Percent,2013,0.00029006785819287345,0.000337088916634827,0.00024334578337014285
2,DALYs (Disability-Adjusted Life Years),95469,Limited Health System,3,Both,22,All ages,480,Thyroid cancer,3,Rate,2013,12.535642530899825,14.599365527148342,10.560772878752196
2,DALYs (Disability-Adjusted Life Years),95469,Limited Health System,3,Both,22,All ages,483,Mesothelioma,1,Number,2013,84140.8620590801,102551.67163771854,63977.63915864221
2,DALYs (Disability-Adjusted Life Years),95469,Limited Health System,3,Both,22,All ages,483,Mesothelioma,2,Percent,2013,7.728128237249491e-05,9.566293909419491e-05,5.896224021503897e-05
2,DALYs (Disability-Adjusted Life Years),95469,Limited Health System,3,Both,22,All ages,483,Mesothelioma,3,Rate,2013,3.339464016176429,4.070170055928779,2.5392064994555086
2,DALYs (Disability-Adjusted Life Years),95469,Limited Health System,3,Both,22,All ages,484,Hodgkin lymphoma,1,Number,2013,640843.5146826447,882494.5282753607,403387.49310662097
2,DALYs (Disability-Adjusted Life Years),95469,Limited Health System,3,Both,22,All ages,484,Hodgkin lymphoma,2,Percent,2013,0.0005888534139805111,0.0008159759831300785,0.0003752933713016541
2,DALYs (Disability-Adjusted Life Years),95469,Limited Health System,3,Both,22,All ages,484,Hodgkin lymphoma,3,Rate,2013,25.43441800940973,35.02529745391554,16.01003347053068
2,DALYs (Disability-Adjusted Life Years),95469,Limited Health System,3,Both,22,All ages,485,Non-Hodgkin lymphoma,1,Number,2013,2007504.7296822951,2323868.2074428946,1790834.775855028
2,DALYs (Disability-Adjusted Life Years),95469,Limited Health System,3,Both,22,All ages,485,Non-Hodgkin lymphoma,2,Percent,2013,0.0018436599438944109,0.002128414062772272,0.0016225659056089174
2,DALYs (Disability-Adjusted Life Years),95469,Limited Health System,3,Both,22,All ages,485,Non-Hodgkin lymphoma,3,Rate,2013,79.67579179745927,92.23193187208958,71.07638484480992
2,DALYs (Disability-Adjusted Life Years),95469,Limited Health System,3,Both,22,All ages,486,Multiple myeloma,1,Number,2013,321191.66108375543,421377.0086875728,242468.64377019447
2,DALYs (Disability-Adjusted Life Years),95469,Limited Health System,3,Both,22,All ages,486,Multiple myeloma,2,Percent,2013,0.0002951095256171076,0.00038930160972308397,0.00022337327615205388
2,DALYs (Disability-Adjusted Life Years),95469,Limited Health System,3,Both,22,All ages,486,Multiple myeloma,3,Rate,2013,12.747765690016287,16.724018786117906,9.623330342790139
2,DALYs (Disability-Adjusted Life Years),95469,Limited Health System,3,Both,22,All ages,487,Leukemia,1,Number,2013,2937127.7622349765,3555041.5860158615,2375097.059390338
2,DALYs (Disability-Adjusted Life Years),95469,Limited Health System,3,Both,22,All ages,487,Leukemia,2,Percent,2013,0.002697013653308919,0.003195173535469745,0.0021886899480127327
2,DALYs (Disability-Adjusted Life Years),95469,Limited Health System,3,Both,22,All ages,487,Leukemia,3,Rate,2013,116.57157096880513,141.09593320038465,94.26515215866561
2,DALYs (Disability-Adjusted Life Years),95469,Limited Health System,3,Both,22,All ages,489,Other malignant neoplasms,1,Number,2013,1972969.1518427366,2218127.860603219,1633364.345724372
2,DALYs (Disability-Adjusted Life Years),95469,Limited Health System,3,Both,22,All ages,489,Other malignant neoplasms,2,Percent,2013,0.0018123990146460712,0.0020936786003369493,0.001494050750701024
2,DALYs (Disability-Adjusted Life Years),95469,Limited Health System,3,Both,22,All ages,489,Other malignant neoplasms,3,Rate,2013,78.30511033959543,88.03520658680348,64.82654591798851
2,DALYs (Disability-Adjusted Life Years),95469,Limited Health System,3,Both,22,All ages,490,Other neoplasms,1,Number,2013,64753.75990193678,101723.4821211072,44402.007502696346
2,DALYs (Disability-Adjusted Life Years),95469,Limited Health System,3,Both,22,All ages,490,Other neoplasms,2,Percent,2013,5.931554470285182e-05,9.252533078800875e-05,4.100324829841186e-05
2,DALYs (Disability-Adjusted Life Years),95469,Limited Health System,3,Both,22,All ages,490,Other neoplasms,3,Rate,2013,2.570009931117772,4.037300068367252,1.7622698730746915
2,DALYs (Disability-Adjusted Life Years),44560,America,3,Both,22,All ages,485,Non-Hodgkin lymphoma,1,Number,2014,1248492.2683979534,1287711.924462263,1190446.739797152
2,DALYs (Disability-Adjusted Life Years),44560,America,3,Both,22,All ages,485,Non-Hodgkin lymphoma,2,Percent,2014,0.004323992821369921,0.004759141940139121,0.0038695469270063243
2,DALYs (Disability-Adjusted Life Years),44560,America,3,Both,22,All ages,485,Non-Hodgkin lymphoma,3,Rate,2014,128.8211538371192,132.86789203100685,122.83193615535042
2,DALYs (Disability-Adjusted Life Years),44560,America,3,Both,22,All ages,486,Multiple myeloma,1,Number,2014,569180.9358949187,586532.3030501732,540149.5529944226
2,DALYs (Disability-Adjusted Life Years),44560,America,3,Both,22,All ages,486,Multiple myeloma,2,Percent,2014,0.0019719082958497003,0.0022083812534842906,0.0017332593271888667
2,DALYs (Disability-Adjusted Life Years),44560,America,3,Both,22,All ages,486,Multiple myeloma,3,Rate,2014,58.728873826476566,60.51921181588159,55.733375706549765
2,DALYs (Disability-Adjusted Life Years),44560,America,3,Both,22,All ages,487,Leukemia,1,Number,2014,1851644.4620940606,1919038.8782518362,1773862.5793619547
2,DALYs (Disability-Adjusted Life Years),44560,America,3,Both,22,All ages,487,Leukemia,2,Percent,2014,0.006414249432498175,0.007135578393171992,0.005739685253417233
2,DALYs (Disability-Adjusted Life Years),44560,America,3,Both,22,All ages,487,Leukemia,3,Rate,2014,191.05522888751892,198.00907767888089,183.02958697142552
2,DALYs (Disability-Adjusted Life Years),44560,America,3,Both,22,All ages,489,Other malignant neoplasms,1,Number,2014,770707.9581258614,794193.4814776897,740308.7199976764
2,DALYs (Disability-Adjusted Life Years),44560,America,3,Both,22,All ages,489,Other malignant neoplasms,2,Percent,2014,0.0026696283905534883,0.0029450217922398617,0.0023767770168956082
2,DALYs (Disability-Adjusted Life Years),44560,America,3,Both,22,All ages,489,Other malignant neoplasms,3,Rate,2014,79.52270987198251,81.94597855632384,76.38607456348575
2,DALYs (Disability-Adjusted Life Years),44560,America,3,Both,22,All ages,490,Other neoplasms,1,Number,2014,284980.72965252964,304318.19723391184,264479.5706746511
2,DALYs (Disability-Adjusted Life Years),44560,America,3,Both,22,All ages,490,Other neoplasms,2,Percent,2014,0.000986336569032491,0.0010816574336256594,0.0008884277946765648
2,DALYs (Disability-Adjusted Life Years),44560,America,3,Both,22,All ages,490,Other neoplasms,3,Rate,2014,29.4047046541111,31.39997122417809,27.289366801104283
2,DALYs (Disability-Adjusted Life Years),44561,Asia,3,Both,22,All ages,423,Larynx cancer,1,Number,2014,1618907.3570238473,1762520.2834132127,1496124.9709218217
2,DALYs (Disability-Adjusted Life Years),44561,Asia,3,Both,22,All ages,423,Larynx cancer,2,Percent,2014,0.0011693203750533978,0.0012988669638591868,0.0010549843921749953
2,DALYs (Disability-Adjusted Life Years),44561,Asia,3,Both,22,All ages,423,Larynx cancer,3,Rate,2014,37.523838063285844,40.85256973545261,34.67792699053232
2,DALYs (Disability-Adjusted Life Years),44561,Asia,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",1,Number,2014,23851250.20151535,26033225.221177574,21736184.67528873
2,DALYs (Disability-Adjusted Life Years),44561,Asia,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",2,Percent,2014,0.017228530338151683,0.019196957316759168,0.015103336047383745
2,DALYs (Disability-Adjusted Life Years),44561,Asia,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",3,Rate,2014,552.8361127556425,603.4110125117712,503.81207444052285
2,DALYs (Disability-Adjusted Life Years),44561,Asia,3,Both,22,All ages,429,Breast cancer,1,Number,2014,8450661.3033131,9046595.154514404,7917995.806655368
2,DALYs (Disability-Adjusted Life Years),44561,Asia,3,Both,22,All ages,429,Breast cancer,2,Percent,2014,0.006103831148080314,0.00669413252185567,0.005516672786181996
2,DALYs (Disability-Adjusted Life Years),44561,Asia,3,Both,22,All ages,429,Breast cancer,3,Rate,2014,195.87362111698974,209.68647163736622,183.5272359135591
2,DALYs (Disability-Adjusted Life Years),44561,Asia,3,Both,22,All ages,432,Cervical cancer,1,Number,2014,4812784.232115738,5206869.64056542,4466091.753211716
2,DALYs (Disability-Adjusted Life Years),44561,Asia,3,Both,22,All ages,432,Cervical cancer,2,Percent,2014,0.0034771315957528603,0.0038599450995537065,0.003086417827703863
2,DALYs (Disability-Adjusted Life Years),44561,Asia,3,Both,22,All ages,432,Cervical cancer,3,Rate,2014,111.55310115548872,120.68740830753909,103.51729084200093
2,DALYs (Disability-Adjusted Life Years),44561,Asia,3,Both,22,All ages,435,Uterine cancer,1,Number,2014,899642.7134840393,1034356.782176638,746401.4165574134
2,DALYs (Disability-Adjusted Life Years),44561,Asia,3,Both,22,All ages,435,Uterine cancer,2,Percent,2014,0.0006498486485129949,0.000756657005186415,0.0005369132644280333
2,DALYs (Disability-Adjusted Life Years),44561,Asia,3,Both,22,All ages,435,Uterine cancer,3,Rate,2014,20.85236523827401,23.97483477091013,17.300462415957103
2,DALYs (Disability-Adjusted Life Years),44561,Asia,3,Both,22,All ages,438,Prostate cancer,1,Number,2014,1891528.4158392565,2287112.4555119295,1557828.6345295655
2,DALYs (Disability-Adjusted Life Years),44561,Asia,3,Both,22,All ages,438,Prostate cancer,2,Percent,2014,0.0013660292500008717,0.001641691703118794,0.001104692481825054
2,DALYs (Disability-Adjusted Life Years),44561,Asia,3,Both,22,All ages,438,Prostate cancer,3,Rate,2014,43.84278424587476,53.01182741606963,36.108125124528655
2,DALYs (Disability-Adjusted Life Years),44561,Asia,3,Both,22,All ages,441,Colon and rectum cancer,1,Number,2014,10933274.179508785,11713972.264713429,10148685.971640423
2,DALYs (Disability-Adjusted Life Years),44561,Asia,3,Both,22,All ages,441,Colon and rectum cancer,2,Percent,2014,0.007896315475945076,0.008681319324325781,0.007076871066081256
2,DALYs (Disability-Adjusted Life Years),44561,Asia,3,Both,22,All ages,441,Colon and rectum cancer,3,Rate,2014,253.41685429584996,271.51226191657435,235.23127948164978
2,DALYs (Disability-Adjusted Life Years),44561,Asia,3,Both,22,All ages,444,Lip and oral cavity cancer,1,Number,2014,3483078.8999828547,3711052.7617041613,3198343.6933185793
2,DALYs (Disability-Adjusted Life Years),44561,Asia,3,Both,22,All ages,444,Lip and oral cavity cancer,2,Percent,2014,0.0025160735331382295,0.0027853551597886196,0.002240929417055785
2,DALYs (Disability-Adjusted Life Years),44561,Asia,3,Both,22,All ages,444,Lip and oral cavity cancer,3,Rate,2014,80.73253113437983,86.01662242766943,74.13279722160775
2,DALYs (Disability-Adjusted Life Years),44561,Asia,3,Both,22,All ages,447,Nasopharynx cancer,1,Number,2014,1815385.3173803934,1966583.1971940137,1674573.108368123
2,DALYs (Disability-Adjusted Life Years),44561,Asia,3,Both,22,All ages,447,Nasopharynx cancer,2,Percent,2014,0.0013112303401077226,0.0014471966846228614,0.001173265160422058
2,DALYs (Disability-Adjusted Life Years),44561,Asia,3,Both,22,All ages,447,Nasopharynx cancer,3,Rate,2014,42.077901725691625,45.58244121216877,38.81408647067689
2,DALYs (Disability-Adjusted Life Years),44561,Asia,3,Both,22,All ages,450,Other pharynx cancer,1,Number,2014,1536264.9162315067,1651555.7526016315,1419534.791316356
2,DALYs (Disability-Adjusted Life Years),44561,Asia,3,Both,22,All ages,450,Other pharynx cancer,2,Percent,2014,0.0011099400842143723,0.0012444808390056155,0.0009855642961223061
2,DALYs (Disability-Adjusted Life Years),44561,Asia,3,Both,22,All ages,450,Other pharynx cancer,3,Rate,2014,35.608310561361705,38.280578776935435,32.90268180168046
2,DALYs (Disability-Adjusted Life Years),44561,Asia,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,2014,2103062.4015590297,2482872.409253008,1590268.275654382
2,DALYs (Disability-Adjusted Life Years),44561,Asia,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,2,Percent,2014,0.0015193242255811376,0.001775470145455107,0.0012000125667989223
2,DALYs (Disability-Adjusted Life Years),44561,Asia,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,3,Rate,2014,48.7458239353245,57.54924876484934,36.860027223878234
2,DALYs (Disability-Adjusted Life Years),44561,Asia,3,Both,22,All ages,456,Pancreatic cancer,1,Number,2014,4233626.772432398,4554919.884533151,3886408.47893788
2,DALYs (Disability-Adjusted Life Years),44561,Asia,3,Both,22,All ages,456,Pancreatic cancer,2,Percent,2014,0.00305823666701838,0.0033836692740983245,0.002710192149991803
2,DALYs (Disability-Adjusted Life Years),44561,Asia,3,Both,22,All ages,456,Pancreatic cancer,3,Rate,2014,98.12910216257956,105.57619334850224,90.0811042575908
