measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Global,Both,All ages,Gallbladder and biliary tract cancer,Number,1980,77848.90647270324,86781.06347299632,71748.77724350146
Deaths,Global,Both,All ages,Pancreatic cancer,Number,1980,164723.0120538587,175366.98434016458,155114.5054110756
Deaths,Global,Both,All ages,Malignant skin melanoma,Number,1980,23886.20643778895,26246.056981783873,21882.421526966176
Deaths,Global,Both,All ages,Non-melanoma skin cancer,Number,1980,17739.906711749514,19845.713002647066,15825.84720492781
Deaths,Global,Both,All ages,Ovarian cancer,Number,1980,85105.70783769272,94834.8296432997,77545.33878392914
Deaths,Global,Both,All ages,Testicular cancer,Number,1980,6991.741582454507,8034.794458705352,6141.94951819176
Deaths,Global,Both,All ages,Kidney cancer,Number,1980,59849.60169906651,64605.56472850605,55717.19149416738
Deaths,Global,Both,All ages,Bladder cancer,Number,1980,95688.8636264104,104656.35923119207,88832.7027910892
Deaths,Global,Both,All ages,Brain and central nervous system cancer,Number,1980,115360.12131142546,131679.24505261736,99711.31203813969
Deaths,Global,Both,All ages,Thyroid cancer,Number,1980,19701.64001373407,22089.364700641778,17207.54565390969
Deaths,Global,Both,All ages,Mesothelioma,Number,1980,11217.022894046446,12676.186043220385,9958.270165592
Deaths,Global,Both,All ages,Hodgkin lymphoma,Number,1980,29824.849433290703,34995.97598132851,23283.775274994114
Deaths,Global,Both,All ages,Non-Hodgkin lymphoma,Number,1980,105237.29193784404,117081.17549331997,94139.83933214429
Deaths,Global,Both,All ages,Multiple myeloma,Number,1980,35014.942151759824,37650.547714423046,32691.982083242227
Deaths,Global,Both,All ages,Leukemia,Number,1980,235487.6688755275,262717.6371127524,201129.25971226583
Deaths,Global,Both,All ages,Other malignant neoplasms,Number,1980,129572.33235315536,150452.65982257802,111585.38480231231
Deaths,Global,Both,All ages,Other neoplasms,Number,1980,39655.13929998107,45278.72808146492,34438.76669401436
Deaths,Global,Both,All ages,Eye cancer,Number,1980,8595.344365994571,14957.480824402961,5737.249603422215
Deaths,Global,Both,All ages,Soft tissue and other extraosseous sarcomas,Number,1980,25902.269122896843,33022.593139267046,20878.174264025438
Deaths,Global,Both,All ages,Malignant neoplasm of bone and articular cartilage,Number,1980,36788.94736332985,44394.87732273516,30828.61602351699
Deaths,Global,Both,All ages,Neuroblastoma and other peripheral nervous cell tumors,Number,1980,2921.167379110242,3532.315096333456,2410.324614351149
Deaths,Global,Both,All ages,Gallbladder and biliary tract cancer,Number,1983,84660.82217751862,93330.3868555063,78136.98125166839
